creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,objective,format,language,asset_file,overall_ctr,overall_cvr,overall_ipm,overall_roas,total_impressions,total_clicks,total_conversions,total_spend_usd,total_revenue_usd,overall_ctr_pct_contextual,overall_cvr_pct_contextual,overall_ipm_pct_contextual,overall_roas_pct_contextual,overall_ctr_pct_global,overall_cvr_pct_global,overall_ipm_pct_global,overall_roas_pct_global,performance_score_contextual,performance_score_global,performance_score_final,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,readability_score_pct_contextual,brand_visibility_score_pct_contextual,clutter_score_pct_contextual,novelty_score_pct_contextual,motion_score_pct_contextual,readability_score_pct_global,brand_visibility_score_pct_global,clutter_score_pct_global,novelty_score_pct_global,motion_score_pct_global,creative_quality_score_contextual,creative_quality_score_global,creative_quality_score_final,total_impressions_confidence_score,total_clicks_confidence_score,total_conversions_confidence_score,total_days_active_confidence_score,confidence_score_final,ctr_decay_pct,cvr_decay_pct,ctr_decay_health_score,cvr_decay_health_score,health_score_final,creative_status,fatigue_day,total_days_active,first_7d_ctr,last_7d_ctr,first_7d_cvr,last_7d_cvr,peak_rolling_ctr_5,width,height,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,primary_theme,target_age_segment,target_os,countries,start_date,end_date,daily_budget_usd,kpi_goal,hq_region,overall_ctr_context_level,overall_cvr_context_level,overall_ipm_context_level,overall_roas_context_level,brand_visibility_score_context_level,readability_score_context_level,clutter_score_context_level,novelty_score_context_level,motion_score_context_level
500670,20111,1003,CloudRoute,CloudRoute Travel,travel,booking,native,en,assets/creative_500670.png,0.0048944962322259,0.0499293565458942,0.2443790474913465,9.00714214833112,8531828,41759,2085,33657.94,303161.85,0.3,0.12,0.16,0.66,0.43796296296296294,0.04537037037037037,0.09166666666666666,0.9453703703703704,0.278,0.3200925925925926,0.2864185185185186,0.867,0.331,0.341,0.694,0.503,0.6,0.02,0.69,0.55,0.58,0.6708333333333333,0.047685185185185185,0.5111111111111111,0.662962962962963,0.4675925925925926,0.3185,0.3962962962962963,0.3340592592592593,0.9895753464721804,0.9967935328441813,0.8768264067864329,0.9742668175438942,0.9624272316973294,-0.8355708405992277,0.0529609756582369,0.1644291594007723,1.0,0.5404360376704248,stable,,53,0.0111222298384013,0.0018288189029905,0.0495085328348308,0.0521305530371713,0.0115940236141464,320,320,2026-01-15,discount,discover,Learn more,Fly smarter,Special fares today,blue,trustworthy,0,0.537,69,1,1,0,1,0,1,320876,1490978,16583,821,1206243,2206,115,0.4916666666666666,destination,25-34,Android,JP|UK|BR|US,2026-01-03,2026-03-08,3310,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500671,20111,1003,CloudRoute,CloudRoute Travel,travel,booking,interstitial,ja,assets/creative_500671.png,0.0049194732892483,0.0510382548414793,0.2510813314225079,7.335839102385426,6392351,31447,1605,31642.98,232127.81,0.16393442622950818,0.47540983606557374,0.2459016393442623,0.639344262295082,0.4462962962962963,0.05925925925925926,0.10555555555555556,0.8777777777777778,0.3655737704918033,0.3165740740740741,0.35577383120825745,0.957,0.447,0.403,0.507,0.62,0.9016393442622951,0.22950819672131148,0.8442622950819673,0.16393442622950818,0.7704918032786885,0.9115740740740741,0.1726851851851852,0.6481481481481481,0.3439814814814815,0.6333333333333333,0.3995901639344262,0.44236111111111115,0.40814435336976324,0.9716740843099672,0.9702237664528066,0.8468262075310045,0.9742668175438942,0.9402291723126327,-0.8447340524247257,-0.0246153067056363,0.15526594757527434,0.9753846932943637,0.5243193831488646,stable,,53,0.0120529693425899,0.0018714157060729,0.0519675578251727,0.0506883604505632,0.012622372066352,360,640,2026-01-15,discount,book now,Order now,Dream destinations await,Flexible booking options,purple,excited,0,0.284,47,0,2,1,1,0,1,202532,1104790,13316,692,853899,1598,81,0.4765432098765432,destination,25-34,Android,JP|UK|BR|US,2026-01-03,2026-03-08,3310,CPA,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500672,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,native,pt,assets/creative_500672.png,0.0031180632446838,0.0909900673938253,0.2837127847719914,1.3494838520635977,19082679,59501,5414,72931.61,98420.03,0.017241379310344827,0.41379310344827586,0.017241379310344827,0.034482758620689655,0.05277777777777778,0.5407407407407407,0.17962962962962964,0.11574074074074074,0.11982758620689654,0.23175925925925928,0.1422139208173691,0.86,0.494,0.463,0.473,0.566,0.5603448275862069,0.3103448275862069,0.8793103448275862,0.3448275862068966,0.6724137931034483,0.6416666666666667,0.25092592592592594,0.7912037037037037,0.287962962962963,0.5541666666666667,0.34698275862068967,0.3569444444444445,0.3489750957854406,1.0,1.0,0.9862632528874307,0.9874721598028594,0.9959394212120006,-0.6207031453023528,-0.0644663238030021,0.3792968546976472,0.9355336761969979,0.6296034243723551,underperformer,,56,0.0048149930943147,0.0018263117360644,0.0922087026187972,0.0862643465383191,0.0076669880488037,320,320,2026-01-20,trust,exclusive,Shop now,Hungry? We got you,Fresh favorites nearby,yellow,trustworthy,0,0.618,57,1,3,1,1,0,0,1357215,8295339,39942,3683,1478937,2701,233,0.1160493827160493,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500673,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,rewarded_video,pt,assets/creative_500673.png,0.0049749694532427,0.0918032786885245,0.4567185071829365,1.4235628271164174,5395008,26840,2464,31785.32,45248.4,0.6166666666666667,0.6333333333333333,0.6333333333333333,0.20555555555555555,0.46296296296296297,0.5592592592592592,0.5981481481481481,0.1388888888888889,0.5444444444444444,0.469537037037037,0.5294629629629629,0.799,0.526,0.176,0.117,0.471,0.38333333333333336,0.39166666666666666,0.09722222222222222,0.011111111111111112,0.5888888888888889,0.4273148148148148,0.30324074074074076,0.15462962962962962,0.010185185185185186,0.41805555555555557,0.48916666666666664,0.44622685185185185,0.4805787037037037,0.9611561076402183,0.9553834058433671,0.8959786188202202,0.9351048350486648,0.9421159963564284,-0.8430122780602205,0.0709128782209158,0.1569877219397795,1.0,0.5363432470668787,stable,,45,0.0111840681790952,0.0017557613854553,0.0942521384603085,0.1009358288770053,0.0116475681658087,360,640,2026-01-31,urgency,late-night,Shop now,Dinner in minutes,Free delivery over $15,purple,premium,30,0.756,84,2,3,1,0,0,0,218927,1118466,12509,1179,852052,1496,151,0.3999999999999999,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective
500674,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,banner,pt,assets/creative_500674.png,0.0034589829536009,0.0742252796708242,0.256743977107644,1.3779743609014343,8993395,31108,2309,31135.26,42903.59,0.24615384615384617,0.3384615384615385,0.2153846153846154,0.3076923076923077,0.10092592592592593,0.3537037037037037,0.11481481481481481,0.125,0.27076923076923076,0.17379629629629628,0.25137464387464387,0.828,0.584,0.39,0.33,0.755,0.5076923076923077,0.5692307692307692,0.5384615384615384,0.16923076923076924,0.9846153846153847,0.5328703703703703,0.4513888888888889,0.611574074074074,0.10462962962962963,0.7759259259259259,0.5076923076923077,0.43756944444444446,0.49366773504273503,0.9928422493992798,0.9692083736131447,0.8885280319848269,0.9009694709504106,0.9562615871766893,-0.7927727318706904,-0.0323330479866129,0.20722726812930958,0.9676669520133871,0.5494251258771445,underperformer,,39,0.0085911121866427,0.0017803127086303,0.0772326156018355,0.0747354497354497,0.0094612409822057,320,480,2026-02-06,celebrity,fast,Book now,2-for-1 tonight,Late-night deals available,yellow,urgent,0,0.673,60,1,1,0,1,0,1,301285,1648797,14165,1094,1698578,3024,226,0.1135802469135802,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500675,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,native,en,assets/creative_500675.png,0.0042317785724642,0.0907578424517155,0.3840670929702559,1.807010388584613,9800371,41473,3764,37906.03,68496.59,0.29310344827586204,0.3793103448275862,0.3103448275862069,0.27586206896551724,0.2796296296296296,0.5361111111111111,0.4527777777777778,0.30462962962962964,0.3172413793103448,0.40935185185185186,0.3356634738186462,0.794,0.386,0.307,0.435,0.402,0.39655172413793105,0.06896551724137931,0.46551724137931033,0.2413793103448276,0.43103448275862066,0.4111111111111111,0.09351851851851851,0.41944444444444445,0.2273148148148148,0.3055555555555556,0.30258620689655175,0.31865740740740733,0.3058004469987229,0.9981704247648027,0.9961497001350921,0.9445701347211968,0.9403574963462502,0.9813745246755459,-0.8039610114316698,-0.0796917957986611,0.19603898856833024,0.9203082042013389,0.5219601356031841,stable,,46,0.0094441313565355,0.0018514179590416,0.0927990496207621,0.0854037267080745,0.0101891989340446,320,320,2026-01-30,discount,free delivery,Get offer,"Your cravings, delivered",Free delivery over $15,black,adventurous,0,0.648,52,0,2,0,1,0,1,461219,2317418,21886,2031,1391366,2576,220,0.345679012345679,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500676,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,interstitial,en,assets/creative_500676.png,0.0048115787115209,0.0943140323422013,0.4537993902154359,1.711787776995159,5976209,28755,2712,28778.03,49261.88,0.46808510638297873,0.6595744680851063,0.48936170212765956,0.5319148936170213,0.4166666666666667,0.6092592592592593,0.5935185185185186,0.2638888888888889,0.5361702127659574,0.49615740740740744,0.5281676516942475,0.804,0.627,0.143,0.323,0.593,0.3829787234042553,0.7021276595744681,0.06382978723404255,0.14893617021276595,0.8085106382978723,0.4462962962962963,0.5449074074074074,0.1125,0.1,0.5861111111111111,0.6308510638297872,0.5634722222222223,0.6173752955082742,0.9675000988890251,0.9618398785550262,0.906976311895382,0.9009694709504106,0.9476275656601838,-0.8479335253278258,0.1155726139536201,0.15206647467217416,1.0,0.5336365610696958,stable,,39,0.0114040883995068,0.0017341795197628,0.0960089757974034,0.1071049840933192,0.0124896340933681,360,640,2026-02-06,urgency,challenge,Order now,Hungry? We got you,Free delivery over $15,yellow,excited,0,0.516,46,2,2,1,1,0,1,196917,1094169,12478,1198,1087546,1886,202,0.4246913580246914,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500677,20112,1004,SnapMeal,SnapMeal Express,food_delivery,order,interstitial,fr,assets/creative_500677.png,0.0050618326040078,0.0875083356637339,0.4429525465851495,1.7333101021234294,9183828,46487,4068,44021.24,76302.45999999999,0.5106382978723404,0.3404255319148936,0.425531914893617,0.574468085106383,0.4842592592592593,0.47314814814814815,0.5768518518518518,0.2740740740740741,0.451063829787234,0.4718518518518518,0.45522143420015765,0.669,0.505,0.201,0.615,0.631,0.06382978723404255,0.3829787234042553,0.1276595744680851,0.7021276595744681,0.8723404255319149,0.10092592592592593,0.26851851851851855,0.19074074074074074,0.5254629629629629,0.649537037037037,0.48191489361702133,0.4065509259259259,0.4668421000788023,0.9941415066534746,1.0,0.9534782884325549,0.955469903906914,0.9835067452975479,-0.8247637963026293,-0.0562020390966738,0.1752362036973707,0.9437979609033262,0.5210889944400507,stable,,49,0.010448293685107,0.0018309193204933,0.0910434410609419,0.0859266140269391,0.0111567477917657,360,640,2026-01-27,product-focus,fast,Order now,"Your cravings, delivered",Late-night deals available,yellow,playful,5,0.536,46,1,2,1,0,0,0,507452,2460976,25713,2341,1175912,2153,185,0.4450617283950617,combo,45-54,Both,FR|US|BR,2026-01-20,2026-04-03,4313,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500678,20113,1005,MoonScreen,MoonScreen Play,entertainment,install,interstitial,es,assets/creative_500678.png,0.0046807114798339,0.0814109567660371,0.3810611999190537,2.106999706561969,6844045,32035,2608,28523.91,60099.87,0.4,0.1,0.3333333333333333,0.6333333333333333,0.3851851851851852,0.3925925925925926,0.44722222222222224,0.43148148148148147,0.3483333333333334,0.41800925925925925,0.3622685185185186,0.586,0.573,0.293,0.794,0.595,0.06666666666666667,0.7333333333333333,0.36666666666666664,0.5666666666666667,0.3,0.024074074074074074,0.42824074074074076,0.38935185185185184,0.8064814814814815,0.5898148148148148,0.5033333333333333,0.4187037037037037,0.4864074074074074,0.9759076646569469,0.9719592940468172,0.9024920258273762,0.918633021362586,0.9537029301323039,-0.7976079055001228,0.0233334772782887,0.20239209449987716,1.0,0.5613156519749325,stable,,42,0.0087952797560105,0.0017800950915313,0.0840600911494964,0.086021505376344,0.0095449441409892,360,640,2026-01-16,celebrity,cashback,Start now,Exclusive tonight,Cancel anytime,blue,calm,12,0.379,12,3,1,0,0,0,0,395198,2020743,17773,1494,1044888,1860,160,0.4212962962962963,celebrity,18-24,Android,US|MX,2026-01-08,2026-02-26,3633,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500679,20113,1005,MoonScreen,MoonScreen Play,entertainment,install,interstitial,en,assets/creative_500679.png,0.0055845494858898,0.0856472428627297,0.4783012660969397,2.611101737207523,5494445,30684,2628,22402.62,58495.52,0.7,0.3333333333333333,0.6,0.8333333333333334,0.6157407407407407,0.44814814814814813,0.6342592592592593,0.5777777777777777,0.6000000000000001,0.5727314814814815,0.5945462962962964,0.754,0.651,0.5,0.673,0.515,0.4,0.9666666666666667,0.8333333333333334,0.3,0.16666666666666666,0.29212962962962963,0.5976851851851852,0.8555555555555555,0.6314814814814815,0.4861111111111111,0.5183333333333333,0.4057870370370371,0.49582407407407414,0.9622885564372645,0.9679226949862447,0.9033681106614317,0.8683558521903784,0.944270344418207,-0.791467927164744,-0.178218744279499,0.208532072835256,0.821781255720501,0.48449420513361624,fatigued,11.0,34,0.0100813910469848,0.0021022933720905,0.0895702559150169,0.0736071573810492,0.0103451237348031,360,640,2026-01-24,drama,trending,Try for free,Exclusive tonight,Cancel anytime,red,calm,0,0.494,48,2,0,0,0,0,0,236303,1232568,12426,1113,1169675,2459,181,0.6092592592592593,celebrity,18-24,Android,US|MX,2026-01-08,2026-02-26,3633,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500680,20113,1005,MoonScreen,MoonScreen Play,entertainment,install,rewarded_video,es,assets/creative_500680.png,0.0062635771733129,0.0937140867142608,0.5869854143613147,2.664890201507248,4584441,28715,2691,23173.36,61754.46,0.7368421052631579,0.15789473684210525,0.47368421052631576,0.7894736842105263,0.7416666666666667,0.5962962962962963,0.7685185185185185,0.5861111111111111,0.5105263157894737,0.6836111111111111,0.5451432748538012,0.753,0.511,0.475,0.918,0.665,0.42105263157894735,0.3684210526315789,0.47368421052631576,0.8947368421052632,0.5789473684210527,0.2865740740740741,0.2773148148148148,0.8111111111111111,0.937037037037037,0.6925925925925925,0.4842105263157895,0.3442592592592592,0.4562202729044834,0.9510611454231462,0.9617094688804158,0.90608484477081,0.8884416307532699,0.9393481753908858,-0.8148505014915308,-0.0903672989554799,0.18514949850846918,0.9096327010445201,0.5111669396496921,fatigued,11.0,37,0.0115327488785653,0.0021352826712904,0.0934501142421934,0.0850052798310454,0.0119450336044961,360,640,2026-01-21,ugc,book now,Book now,Binge starts now,Start free today,blue,premium,30,0.189,46,0,0,0,0,0,0,239548,1138497,13130,1227,887002,1894,161,0.6987654320987655,celebrity,18-24,Android,US|MX,2026-01-08,2026-02-26,3633,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500681,20113,1005,MoonScreen,MoonScreen Play,entertainment,install,interstitial,en,assets/creative_500681.png,0.0060199264263271,0.0866767082021087,0.5217874062529173,2.8756080635961214,4852551,29212,2532,19915.68,57269.69,0.9,0.36666666666666664,0.7333333333333333,0.9,0.7,0.4648148148148148,0.6925925925925925,0.6157407407407407,0.7083333333333334,0.6217592592592592,0.6910185185185186,0.742,0.414,0.436,0.893,0.638,0.3333333333333333,0.3,0.7,0.8,0.4666666666666667,0.25925925925925924,0.12129629629629629,0.725462962962963,0.9143518518518519,0.6574074074074074,0.36666666666666664,0.30020833333333335,0.353375,0.9545853479423417,0.9633170654609746,0.8991005189831295,0.8539846874950946,0.9378670370598347,-0.7812805592944625,0.0820912504266697,0.2187194407055375,1.0,0.5702956923880457,stable,,32,0.0107705010692359,0.0023557179699816,0.0822249093107617,0.0889748549323017,0.0110403227784454,360,640,2026-01-26,trailer,2-for-1,Get offer,Exclusive tonight,New hits every week,blue,calm,5,0.228,35,2,1,0,0,0,1,207320,1151757,12405,1020,1097330,2585,230,0.6694444444444444,celebrity,18-24,Android,US|MX,2026-01-08,2026-02-26,3633,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500682,20113,1005,MoonScreen,MoonScreen Play,entertainment,install,interstitial,en,assets/creative_500682.png,0.0047216475778765,0.0895177680606023,0.4226713527402538,2.2666893412857645,6877684,32474,2907,28195.99,63911.55,0.43333333333333335,0.6,0.4666666666666667,0.7,0.39537037037037037,0.5111111111111111,0.5324074074074074,0.4861111111111111,0.54,0.4904166666666666,0.5300833333333334,0.795,0.633,0.283,0.696,0.661,0.6,0.8666666666666667,0.31666666666666665,0.36666666666666664,0.5666666666666667,0.41435185185185186,0.5597222222222222,0.3625,0.6685185185185185,0.6865740740740741,0.6891666666666667,0.5600462962962962,0.6633425925925927,0.9762116829247908,0.9732343918886218,0.9149392784204436,0.9128859482834645,0.9569829723075954,-0.8060559950447077,-0.0913605327013148,0.1939440049552923,0.9086394672986852,0.5155569630098191,stable,,41,0.0092936235445482,0.0018024425707764,0.0912541067180242,0.0829170829170829,0.0100932619899005,360,640,2026-01-17,drama,exclusive,Order now,Stream the hype,New hits every week,orange,excited,5,0.269,26,2,1,0,0,0,1,372239,1899582,17654,1611,1110715,2002,166,0.4712962962962963,celebrity,18-24,Android,US|MX,2026-01-08,2026-02-26,3633,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
